comb_num,m,m_comb_num,gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,c,p,vb,cvml_vb,cvmh_vb,debt_diff,eq_deriv,eq_min_val,sg_debt,debt,sg_equity,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_deriv_min_val,eq_negative,eq_vb
95,1.0,95,0.02,0.02,0.0,0.005,0.5,0.275,0.15,1.0,2.6884188418841886,30.9878469628044,35.21736686849232,33.165790760777085,33.18181088757329,-0.07179278961356061,0.0004937996785013694,0.00113875992470457,30.987852709403935,30.91605417319084,73.69075979877574,73.65198613457676,104.5680403077676,29.565490643410584,6.612303702541111,100.0,0.08,0.6,0.27,1.0,0.07179278961356061,-0.0023168047041065985,0.0023168047041065985,0.0004937996785013694,false,0.0
96,1.0,96,0.02,0.02,0.0,0.001,0.75,0.275,0.15,1.0,2.6516651665166515,31.429338435555767,35.229471683891695,33.02369183326419,33.27274923297732,-0.0869636598055763,0.0004403160254341159,0.0012121715216774408,31.400126898856886,31.34237477575019,74.25529728126902,74.23230661748178,105.57468139323197,29.687396980162177,8.119537159964274,100.0,0.08,0.6,0.27,1.0,0.0869636598055763,-0.0027669580123008564,0.0027669580123008564,0.0004403160254341159,false,0.0
97,1.0,97,0.02,0.02,0.0,0.0025,0.75,0.275,0.15,1.0,2.641164116411641,30.818429097449563,34.69226052945723,32.594981234063155,32.76144773917216,-0.07419047628838271,0.00038100179247400515,0.001146023168269038,30.81841619669407,30.74423862116118,74.45558189227089,74.42931773678345,105.17355635794462,29.2319093180867,7.470218007776319,100.0,0.08,0.6,0.27,1.0,0.07419047628838271,-0.0024073412714771527,0.0024073412714771527,0.00038100179247400515,false,0.0
98,1.0,98,0.02,0.02,0.0,0.003,0.75,0.275,0.15,1.0,2.632763276327633,30.61282309152727,34.51204692864183,32.45229767603324,32.589346963273215,-0.0711253340289204,0.0003504455652771504,0.0011392273979015822,30.612790279777485,30.54169775749835,74.51431295996832,74.48868047844581,105.03037823594417,29.078918185830332,7.242299442306366,100.0,0.08,0.6,0.27,1.0,0.0711253340289204,-0.002323383695004784,0.002323383695004784,0.0003504455652771504,false,0.0
99,1.0,99,0.02,0.02,0.0,0.004,0.75,0.275,0.15,1.0,2.6075607560756078,30.143626342999873,34.085761474190264,32.10501112860506,32.18246705951331,-0.06518607794527398,0.00039056844998803413,0.0011302644317098748,30.143581290781537,30.0784402650546,74.68452392130611,74.66286490261297,104.74130516766756,28.716885107461376,6.780891595726168,100.0,0.08,0.6,0.27,1.0,0.06518607794527398,-0.0021625161220992866,0.0021625161220992866,0.00039056844998803413,false,0.0
100,1.0,100,0.02,0.02,0.0,0.005,0.75,0.275,0.15,1.0,2.872187218721872,32.6142069021197,36.97259206071877,34.865868494253135,34.9076776947222,-0.11676177038450675,0.0005491473918179121,0.001196359793924794,32.61420701751109,32.49744513173519,72.01027796554573,71.90166054207265,104.39910567380784,31.128087661279945,6.516946925035572,100.0,0.08,0.6,0.27,1.0,0.11676177038450675,-0.003580089214952458,0.003580089214952458,0.0005491473918179121,false,0.0
101,1.0,101,0.02,0.02,0.0,0.001,0.1,0.3,0.15,1.0,3.5558055805580557,43.94243050203103,48.699275796373335,46.31729643668174,46.174510644461805,-0.0017190921766427891,5.582166294953343e-5,0.0020868340351806393,43.942431063233116,43.94071140985439,63.17087770433453,63.16890326632817,107.10961467618256,41.02405889769788,12.68231341314654,100.0,0.08,0.6,0.27,1.0,0.0017190921766427891,-3.912146317357963e-5,3.912146317357963e-5,5.582166294953343e-5,false,0.0
102,1.0,102,0.02,0.02,0.0,0.0025,0.1,0.3,0.15,1.0,3.5043504350435044,42.48668526025054,47.315824680331225,45.066864217807,44.81480014722441,-0.0003897962895251794,4.129142489297025e-5,0.0020495553075869795,42.48668487367271,42.486295463961014,64.07342437169,64.07345574799328,106.55975121195429,39.870865857647324,11.40554458258527,100.0,0.08,0.6,0.27,1.0,0.0003897962895251794,-9.174551677484308e-6,9.174551677484308e-6,4.129142489297025e-5,false,0.0
103,1.0,103,0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,3.48019801980198,41.91537176674142,46.754405543409355,44.55316897194575,44.26775030371544,0.0005945786996051083,4.6999065347947683e-5,0.0019615811984819665,41.91537185530468,41.91596634544103,64.46420000003906,64.46522997227677,106.38119631771781,39.40166852444008,10.986145273016778,100.0,0.08,0.6,0.27,1.0,0.0005945786996051083,1.418521832309951e-5,1.418521832309951e-5,4.6999065347947683e-5,false,0.0
104,1.0,104,0.02,0.02,0.0,0.004,0.1,0.3,0.15,1.0,3.4182418241824184,40.586908543514205,45.41550868192818,43.3162439564392,42.97122062485399,-0.00011939190096654784,4.4080844970513336e-5,0.0019354981981032414,40.586908950208965,40.58678915161324,65.43840577072453,65.44124774760947,106.02803689922271,38.27929888977392,10.145953758677194,100.0,0.08,0.6,0.27,1.0,0.00011939190096654784,-2.9416357453917658e-6,2.9416357453917658e-6,4.4080844970513336e-5,false,0.0
105,1.0,105,0.02,0.02,0.0,0.005,0.1,0.3,0.15,1.0,3.352085208520852,39.200024880881124,43.999324921498605,42.0015710995287,41.6045848283533,-0.002252292395652944,6.950175635356212e-5,0.0018404317472308315,39.20002476996331,39.19777258848547,66.48248461582529,66.4863844929539,105.68415708143937,37.08954461195161,9.348600081652481,100.0,0.08,0.6,0.27,1.0,0.002252292395652944,-5.745640219609773e-5,5.745640219609773e-5,6.950175635356212e-5,false,0.0
106,1.0,106,0.02,0.02,0.0,0.001,0.2,0.3,0.15,1.0,2.9645964596459646,35.21091902457957,39.51839758160667,37.00298707183248,36.96432763721941,-0.0009041209213194179,0.0004401300706461505,0.0016726912710186806,35.210939662450315,35.21001490365825,70.78131238888281,70.77780782083282,105.98782272449107,33.22081159755923,9.241895511454846,100.0,0.08,0.6,0.27,1.0,0.0009041209213194179,-2.5677288362972896e-5,2.5677288362972896e-5,0.0004401300706461505,false,0.0
107,1.0,107,0.02,0.02,0.0,0.0025,0.2,0.3,0.15,1.0,2.957245724572457,34.44003523566362,38.82358615401384,36.4198922201483,36.291940868048385,-0.0008093623375700076,0.000545728354284304,0.001596024060792931,34.440064202441235,34.43922587332605,71.11022801136426,71.10666110996038,105.54588698328644,32.62962381355479,8.459154207927577,100.0,0.08,0.6,0.27,1.0,0.0008093623375700076,-2.3500624550229562e-5,2.3500624550229562e-5,0.000545728354284304,false,0.0
108,1.0,108,0.02,0.02,0.0,0.003,0.2,0.3,0.15,1.0,2.954095409540954,34.18539161440322,38.593110982611314,36.2260662407665,36.06901394147297,-0.0007078138030962577,0.0005506935115928241,0.0015891289613603641,34.1854231104772,34.184683800600126,71.21969561114769,71.21594951029188,105.400633310892,32.433091459487,8.205739367003527,100.0,0.08,0.6,0.27,1.0,0.0007078138030962577,-2.0705154151226305e-5,2.0705154151226305e-5,0.0005506935115928241,false,0.0
109,1.0,109,0.02,0.02,0.0,0.004,0.2,0.3,0.15,1.0,2.953045304530453,33.7590823126949,38.224174380305854,35.92449842431043,35.70928136089035,-0.0005432862181891096,0.0005166719797609274,0.0015731782292241559,33.759082785750614,33.75853902647671,71.35780912691855,71.35419876784351,105.11273779432022,32.116506272088415,7.718334890535994,100.0,0.08,0.6,0.27,1.0,0.0005432862181891096,-1.609303870161216e-5,1.609303870161216e-5,0.0005166719797609274,false,0.0
110,1.0,110,0.02,0.02,0.0,0.005,0.2,0.3,0.15,1.0,2.94989498949895,33.32828948786285,37.847977119985885,35.615151959284084,35.3427914236277,-0.00043949429083056657,0.0005317620444356974,0.0015602247537570364,33.3282893141882,33.327849993572016,71.50362603591249,71.50010565962322,104.82795565319523,31.79290274803347,7.241337879054077,100.0,0.08,0.6,0.27,1.0,0.00043949429083056657,-1.3186824094006296e-5,1.3186824094006296e-5,0.0005317620444356974,false,0.0
111,1.0,111,0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,2.8133813381338135,33.148712739498286,37.38774444802706,34.814273542957245,34.792598814073955,-0.02030476812225146,0.0008510606578255931,0.0015821786450192846,33.13539907470739,33.128407971376035,72.38152784410367,72.36856564846242,105.49697361983846,31.402235376680338,8.220192540781014,100.0,0.08,0.6,0.27,1.0,0.02030476812225146,-0.0006125356445005285,0.0006125356445005285,0.0008510606578255931,false,0.0
112,1.0,112,0.02,0.02,0.0,0.0025,0.3,0.3,0.15,1.0,2.817581758175818,32.67988689611785,37.01912433316092,34.54757003263298,34.43367390591622,-0.02175230231311076,0.0009059221407880884,0.0015090474202291175,32.664165503583604,32.65813459380474,72.42307869482951,72.41118497340811,105.06931956721286,31.082465108107343,7.5277385570410305,100.0,0.08,0.6,0.27,1.0,0.02175230231311076,-0.0006656174295295614,0.0006656174295295614,0.0009059221407880884,false,0.0
113,1.0,113,0.02,0.02,0.0,0.003,0.3,0.3,0.15,1.0,2.8207320732073207,32.5471557294938,36.922073113863355,34.48219165853065,34.338034363607846,-0.022184877271264725,0.0009348121714498811,0.0015049330346978652,32.53069749216971,32.52497085222254,72.4151650750097,72.40368563859408,104.92865649081662,30.99722415207816,7.304415504619266,100.0,0.08,0.6,0.27,1.0,0.022184877271264725,-0.0006816226110707758,0.0006816226110707758,0.0009348121714498811,false,0.0
114,1.0,114,0.02,0.02,0.0,0.004,0.3,0.3,0.15,1.0,2.8280828082808283,32.29439895330678,36.74083562541747,34.36285215634617,34.159036647298585,-0.022834681792367917,0.0009099557737056337,0.0014917906297573344,32.276712333431405,32.271564271514414,72.38959837873608,72.37924266214966,104.65080693366409,30.837377385891223,6.866845341458294,100.0,0.08,0.6,0.27,1.0,0.022834681792367917,-0.0007070787050529628,0.0007070787050529628,0.0009099557737056337,false,0.0
115,1.0,115,0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,2.823882388238824,31.908823488780303,36.40575250051279,34.098644533844904,33.83763917717302,-0.02226937300455134,0.0007102336794444117,0.0014666099903165339,31.890735010327422,31.886554115775752,72.5041721566856,72.49496026150523,104.38151437728098,30.548085363586157,6.432671729350559,100.0,0.08,0.6,0.27,1.0,0.02226937300455134,-0.0006979064274300693,0.0006979064274300693,0.0007102336794444117,false,0.0
116,1.0,116,0.02,0.02,0.0,0.001,0.5,0.3,0.15,1.0,2.5582058205820584,30.30444683544306,34.251192975780306,31.840345431651674,31.811481073900257,-0.02879772965278704,0.0011502438708562,0.0014231832773949195,30.298793277104068,30.275649105790272,74.77750167724008,74.77045269033749,105.04610179612777,28.821297114431616,7.237215881412862,100.0,0.08,0.6,0.27,1.0,0.02879772965278704,-0.0009502806571313549,0.0009502806571313549,0.0011502438708562,false,0.0
117,1.0,117,0.02,0.02,0.0,0.0025,0.5,0.3,0.15,1.0,2.531953195319532,29.658559556414748,33.66561004484335,31.377643995356955,31.257811860863473,-0.01974604116254497,0.0012302068595871046,0.0013558462479911256,29.658540918896115,29.638813515252203,75.0130234296973,75.00833412193911,104.64714763719132,28.322619569153595,6.604703344788931,100.0,0.08,0.6,0.27,1.0,0.01974604116254497,-0.000665778832750971,0.000665778832750971,0.0012302068595871046,false,0.0
118,1.0,118,0.02,0.02,0.0,0.003,0.5,0.3,0.15,1.0,2.5225022502250227,29.447886874904352,33.47477720892754,31.22699707413825,31.077175911435198,-0.016593252904453237,0.0012658113437412446,0.0013511430340934427,29.44787091064764,29.4312936219999,75.08690577664593,75.08331905351974,104.51461267551964,28.15997961296905,6.397471212434014,100.0,0.08,0.6,0.27,1.0,0.016593252904453237,-0.000563478560446186,0.000563478560446186,0.0012658113437412446,false,0.0
119,1.0,119,0.02,0.02,0.0,0.004,0.5,0.3,0.15,1.0,2.5036003600360037,29.02795312480619,33.09216195262446,30.923848750621072,30.715539002647013,-0.009186883996775919,0.0011480627517280121,0.0013312010956204744,29.027953461924284,29.018766240809413,75.23706212736204,75.23595879869752,104.25472503950694,27.834485420025672,5.994154812723362,100.0,0.08,0.6,0.27,1.0,0.009186883996775919,-0.0003164840440962803,0.0003164840440962803,0.0011480627517280121,false,0.0
120,1.0,120,0.02,0.02,0.0,0.005,0.5,0.3,0.15,1.0,2.497299729972997,28.6617523504864,32.7618642086547,30.666044186460983,30.406019841332995,0.0012962406418282058,-1.2997325903297279e-5,0.0012082774272341595,28.66175302252927,28.663048591128227,75.3584511309309,75.35857966912965,104.02162826025788,27.554893218374204,5.63751068812528,100.0,0.08,0.6,0.27,1.0,0.0012962406418282058,4.522544979027453e-5,4.522544979027453e-5,-1.2997325903297279e-5,false,0.0
121,1.0,121,0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,2.4783978397839785,29.416109670452528,33.17666860076235,30.91161732227774,30.88043513140984,-0.024174002904324254,0.0014426134745884577,0.001364010154059045,29.389178463178496,29.391935667548204,75.4576860483805,75.45914981954432,104.85108548709252,28.032075711001042,6.870441121642457,100.0,0.08,0.6,0.27,1.0,0.024174002904324254,-0.000821794696006529,0.000821794696006529,0.0014426134745884577,false,0.0
122,1.0,122,0.02,0.02,0.0,0.0025,0.75,0.3,0.15,1.0,2.4804980498049805,28.95368624782943,32.785690673824895,30.623563705417443,30.51229152847339,-0.00729323975423668,0.0014185917703279565,0.0013470591227562878,28.953688569051188,28.946393008075194,75.55770012094317,75.55924185745724,104.50563486553243,27.69840405765734,6.341176832929096,100.0,0.08,0.6,0.27,1.0,0.00729323975423668,-0.0002518933061514208,0.0002518933061514208,0.0014185917703279565,false,0.0
123,1.0,123,0.02,0.02,0.0,0.003,0.75,0.3,0.15,1.0,2.468946894689469,28.759121559030906,32.61272571213685,30.49141292905684,30.348659055938334,0.005319614871854839,0.0014441311470471212,0.0013415652723496557,28.759131778461796,28.76444117390276,75.61227948152649,75.61540674262669,104.37984791652946,27.55746607037129,6.148401147833593,100.0,0.08,0.6,0.27,1.0,0.005319614871854839,0.00018497139632501672,0.00018497139632501672,0.0014441311470471212,false,0.0
124,1.0,124,0.02,0.02,0.0,0.004,0.75,0.3,0.15,1.0,2.4342934293429344,28.270788695450626,32.15293306190761,30.121049973965516,29.915558483261535,0.02400347142859971,0.0014125961148088347,0.0012766707091946593,28.27078733239661,28.294792166879226,75.81784991988397,75.82601311425637,104.1208052811356,27.17496478295642,5.746870284130456,100.0,0.08,0.6,0.27,1.0,0.02400347142859971,0.0008490555989498227,0.0008490555989498227,0.0014125961148088347,false,0.0
125,1.0,125,0.02,0.02,0.0,0.005,0.75,0.3,0.15,1.0,2.4342934293429344,27.840052671661688,31.73863400974045,29.77871417269176,29.53174551144918,0.033006064986448536,-0.0002544539036291376,0.0011780890464464808,27.84005254427229,27.873058736648137,76.0481956652548,76.0537275850879,103.92678632173603,26.819898625902717,5.444271243110732,100.0,0.08,0.6,0.27,1.0,0.033006064986448536,0.0011855604360995092,0.0011855604360995092,-0.0002544539036291376,false,0.0
126,1.0,126,0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,3.187218721872187,38.91544829809098,43.463764486213535,40.98190610002587,39.996450463068705,0.0019719846036778677,0.00048337162492663915,0.002559199728199057,38.91544794526553,38.91742028269466,66.92785195305265,66.9346562504913,105.85207653318596,36.76585434816062,9.58059820045223,100.0,0.08,0.6,0.27,1.0,0.0019719846036778677,5.0673567694056464e-5,5.0673567694056464e-5,0.00048337162492663915,false,0.0
127,1.0,127,0.02,0.02,0.0,0.0025,0.1,0.35,0.15,1.0,3.141014101410141,37.532934763999016,42.10873130722576,39.76893809748976,38.70515679331961,0.0006913264306120936,0.000385096879730967,0.002420250304382322,37.53293479818977,37.53362609042963,67.84032523168432,67.84481591708514,105.37844200751476,35.61793605541542,8.610139617357792,100.0,0.08,0.6,0.27,1.0,0.0006913264306120936,1.8419194634233685e-5,1.8419194634233685e-5,0.000385096879730967,false,0.0
128,1.0,128,0.02,0.02,0.0,0.003,0.1,0.35,0.15,1.0,3.127362736273627,37.108750321953785,41.695456544548634,39.39982299373565,38.310512509242315,0.0004969552533395927,0.00037224748209825664,0.0024033349308931573,37.108749547935155,37.109247277207125,68.11146867927957,68.1151796961149,105.22442697332201,35.266761097796795,8.307146515402696,100.0,0.08,0.6,0.27,1.0,0.0004969552533395927,1.339186173147929e-5,1.339186173147929e-5,0.00037224748209825664,false,0.0
129,1.0,129,0.02,0.02,0.0,0.004,0.1,0.35,0.15,1.0,3.102160216021602,36.31141485747069,40.9227404933147,38.711268436371,37.57127066950303,0.00023256723756048814,0.00040508301549532636,0.0022999074331196243,36.31140897589275,36.31164742470825,68.60727019092745,68.60998213659883,104.92162956130707,34.608352516571316,7.727676038548448,100.0,0.08,0.6,0.27,1.0,0.00023256723756048814,6.404796906795272e-6,6.404796906795272e-6,0.00040508301549532636,false,0.0
130,1.0,130,0.02,0.02,0.0,0.005,0.1,0.35,0.15,1.0,3.078007800780078,35.56076954895484,40.198103018246776,38.06691229354211,36.877019517227815,-3.1584479323498726e-5,0.0003731159370716302,0.0022684469668827474,35.56076982548554,35.560737964475514,69.06182275929469,69.06322999641395,104.62396796088947,33.98909318538638,7.175699743954778,100.0,0.08,0.6,0.27,1.0,3.1584479323498726e-5,-8.881832346180771e-7,8.881832346180771e-7,0.0003731159370716302,false,0.0
131,1.0,131,0.02,0.02,0.0,0.001,0.2,0.35,0.15,1.0,2.678967896789679,32.02112392653913,36.29928272496895,33.667252695057456,32.89959982186354,-0.011267072525605215,0.0003841249834867506,0.0020010294373865325,32.01769017163708,32.00985685401353,72.55849935736668,72.55034006860421,104.56019692261773,30.61380697064217,6.707144170628099,100.0,0.08,0.6,0.27,1.0,0.011267072525605215,-0.00035186374317945336,0.00035186374317945336,0.0003841249834867506,false,0.0
132,1.0,132,0.02,0.02,0.0,0.0025,0.2,0.35,0.15,1.0,2.652215221522152,31.247120368925348,35.57324702000597,33.072985264445904,32.21582035434259,-0.011654369098785367,0.0002943144493135711,0.0018980614870826272,31.243138458204502,31.235465999826562,72.94040260622747,72.93374717464687,104.16921317447343,29.98531432459815,6.063028325710618,100.0,0.08,0.6,0.27,1.0,0.011654369098785367,-0.00037297418005837775,0.00037297418005837775,0.0002943144493135711,false,0.0
133,1.0,133,0.02,0.02,0.0,0.003,0.2,0.35,0.15,1.0,2.770727072707271,32.14765395958279,36.636915714332424,34.073648948815816,33.17689838856663,-0.004422265017240079,0.00023428719741188338,0.0019747496399246515,32.14765344492152,32.14323169456555,71.95567990770863,71.94667557920218,104.08990727376772,30.88025778524845,6.027265040619634,100.0,0.08,0.6,0.27,1.0,0.004422265017240079,-0.00013756104948746533,0.00013756104948746533,0.00023428719741188338,false,0.0
134,1.0,134,0.02,0.02,0.0,0.004,0.2,0.35,0.15,1.0,2.77977797779778,31.890882871823123,36.44521412100101,33.94585996555431,32.98677222696506,-0.004142247671499177,0.00022775171972790712,0.0019581268224695934,31.890883135403694,31.886740624151624,71.96091631574772,71.95248261709004,103.83922324124167,30.70779964336946,5.636528447503686,100.0,0.08,0.6,0.27,1.0,0.004142247671499177,-0.00012988814665770886,0.00012988814665770886,0.00022775171972790712,false,0.0
135,1.0,135,0.02,0.02,0.0,0.005,0.2,0.35,0.15,1.0,2.783978397839784,31.587838440757988,36.19913423805079,33.76656769128431,32.747540875406244,-0.0036649380054463165,0.0002908879243529495,0.0018834081884484663,31.587838474362734,31.58417350275254,72.01646817647232,72.00877159058606,103.59294509333861,30.488730168154582,5.2516285738112956,100.0,0.08,0.6,0.27,1.0,0.0036649380054463165,-0.00011602370362631156,0.00011602370362631156,0.0002908879243529495,false,0.0
136,1.0,136,0.02,0.02,0.0,0.001,0.3,0.35,0.15,1.0,2.45004500450045,29.223995923360448,33.30168720343471,30.721435111704952,30.024740336787723,0.008559339050020043,0.0001354080644444157,0.0017541678718597856,29.2256633910695,29.232555262410468,74.88654241996375,74.88825661510819,104.12081187751866,28.07561210413712,5.823033306909564,100.0,0.08,0.6,0.27,1.0,0.008559339050020043,0.00029288736121052024,0.00029288736121052024,0.0001354080644444157,false,0.0
137,1.0,137,0.02,0.02,0.0,0.0025,0.3,0.35,0.15,1.0,2.5456045604560456,29.81205052753664,34.104699510667686,31.539507050690165,30.73332173010438,-0.006092632836015355,0.00021988340286378314,0.0017582503800664291,29.810734346634046,29.805957894700626,73.93092343794255,73.92812495216076,103.73408284686138,28.733042291126253,5.319657815487844,100.0,0.08,0.6,0.27,1.0,0.006092632836015355,-0.00020436812390304193,0.00020436812390304193,0.00021988340286378314,false,0.0
138,1.0,138,0.02,0.02,0.0,0.003,0.3,0.35,0.15,1.0,2.530903090309031,29.530357987735485,33.828391847968106,31.313172647538266,30.478553929832024,-0.0037409955216851642,1.4073603679230305e-5,0.0017335862430188967,29.529383054837908,29.5266169922138,74.09423113020412,74.09233060540325,103.61894759761705,28.495383978299383,5.1351977770347945,100.0,0.08,0.6,0.27,1.0,0.0037409955216851642,-0.00012668303998342555,0.00012668303998342555,1.4073603679230305e-5,false,0.0
139,1.0,139,0.02,0.02,0.0,0.004,0.3,0.35,0.15,1.0,2.4983498349834985,28.983146062625554,33.29441944595187,30.87743719552421,29.984475664309777,3.4468517640107166e-6,1.674619144866268e-5,0.0017113637428132168,28.983049999157867,28.983149509477318,74.39844709409496,74.39849423049473,103.38164373997205,28.03510222992432,4.761748397196719,100.0,0.08,0.6,0.27,1.0,3.4468517640107166e-6,1.1892607367616012e-7,1.1892607367616012e-7,1.674619144866268e-5,false,0.0
140,1.0,140,0.02,0.02,0.0,0.005,0.3,0.35,0.15,1.0,2.4206420642064206,28.00898730129473,32.26853525819532,29.98644929476309,29.046421594877174,0.014604346803142931,0.00014510922894560424,0.001633409180578074,28.010693538257016,28.023591648097874,75.13267702193492,75.13817205659628,103.16176370469415,27.164707777114828,4.392777824139094,100.0,0.08,0.6,0.27,1.0,0.014604346803142931,0.000521416452727937,0.000521416452727937,0.00014510922894560424,false,0.0
141,1.0,141,0.02,0.02,0.0,0.001,0.5,0.35,0.15,1.0,2.3082808280828084,27.741795046797574,31.443921198392825,29.180114086412093,28.505344442053286,0.029790977383665762,-0.10210076630860367,-0.006189422464859586,27.73154779048427,27.77158602418124,76.46546621233813,75.9378846459679,103.70947067014913,26.778254526541307,5.135749860700267,100.0,0.08,0.6,0.27,1.0,0.029790977383665762,0.0010738662488642653,0.0010738662488642653,-0.10210076630860367,false,0.0
142,1.0,142,0.02,0.02,0.0,0.0025,0.5,0.35,0.15,1.0,1.445044504450445,17.582957187734195,24.44747815437347,18.655751703144585,18.137215821654543,-0.0027002411594772013,2.726546269219644,0.12216890041432511,17.581686336247635,17.580256946574718,60.1538287705012,85.39570174808522,102.97595869465994,17.072195461372658,3.610735224848849,100.0,0.08,0.6,0.27,1.0,0.0027002411594772013,-0.0001535715028277996,0.0001535715028277996,1.002723107456296,false,0.0
143,1.0,143,0.02,0.02,0.0,0.003,0.5,0.35,0.15,1.0,1.6236123612361235,19.620317351038516,22.54607088103385,20.860261832076496,20.261485431859228,-0.0023711760636189183,0.01934640510847003,0.001982350999927498,19.620317929822907,19.617946174974897,83.35283847881661,83.42921342856118,103.04715960353607,19.037833017865836,3.7908456658361844,100.0,0.08,0.6,0.27,1.0,0.0023711760636189183,-0.00012085309433047526,0.00012085309433047526,0.01934640510847003,false,0.0
144,1.0,144,0.02,0.02,0.0,0.004,0.5,0.35,0.15,1.0,0.963096309630963,11.465605803191254,13.171923576302595,12.239053032373462,11.86656429012828,-7.0897429793603806e-6,-0.020591825840358874,0.0001598203288922206,11.46560610595182,11.465598713448275,90.73753490280495,90.67788772793224,102.14348644138052,11.224992520720651,2.421077468455324,100.0,0.08,0.6,0.27,1.0,7.0897429793603806e-6,-6.183487467698456e-7,6.183487467698456e-7,-0.020591825840358874,false,0.0
145,1.0,145,0.02,0.02,0.0,0.005,0.5,0.35,0.15,1.0,1.567956795679568,18.469963766120404,21.315322001916343,19.80086877306557,19.159465421464606,-0.0009675532533073294,0.01095418842754093,0.0014758488060227946,18.469964072999744,18.468996212867097,84.16655730596622,84.20724649514231,102.67624270800941,17.987604265369555,3.282484679075881,100.0,0.08,0.6,0.27,1.0,0.0009675532533073294,-5.238522747305654e-5,5.238522747305654e-5,0.01095418842754093,false,0.0
146,1.0,146,0.02,0.02,0.0,0.001,0.75,0.35,0.15,1.0,0.7625262526252625,9.41517240530541,10.139893634165542,9.923386066264685,9.678386047393195,-5.000205084648712e-5,-0.8924760482266632,-0.14372653898536408,9.41497162725849,9.415122403254564,95.30643151951665,92.65399411114002,102.06911651439458,9.224261681472251,2.284174322788868,100.0,0.08,0.6,0.27,1.0,5.000205084648712e-5,-5.310795033164892e-6,5.310795033164892e-6,-0.8924760482266632,true,0.0
147,1.0,147,0.02,0.02,0.0,0.0025,0.75,0.35,0.15,1.0,1.5459045904590458,18.761787281149104,21.438794087353713,19.902695913405328,19.352435877604687,-0.0009453510489052519,0.009830078166382731,0.0014744457795236286,18.762057349520145,18.7608419301002,84.18107259287473,84.21253055925578,102.97337248935598,18.219119638952723,3.6600237619371034,100.0,0.08,0.6,0.27,1.0,0.0009453510489052519,-5.0387046539808754e-5,5.0387046539808754e-5,0.009830078166382731,false,0.0
148,1.0,148,0.02,0.02,0.0,0.003,0.75,0.35,0.15,1.0,0.7604260426042604,9.14402050066506,9.886001980890578,9.7183231727776,9.442115744262939,0.0007162894883130377,-0.9002607479893888,-0.1437635718045213,9.14458485839126,9.144736790153374,95.37774105886295,92.72236279405996,101.86709958421334,8.97712492794932,2.055026333368204,100.0,0.08,0.6,0.27,1.0,0.0007162894883130377,7.833419536416621e-5,7.833419536416621e-5,-0.9002607479893888,true,0.0
149,1.0,149,0.02,0.02,0.0,0.004,0.75,0.35,0.15,1.0,0.7604260426042604,9.045083278911077,9.805556900922818,9.654635169968554,9.361271882769024,0.00031079234168274184,-0.8923167345484073,-0.14092332207228525,9.045237930716997,9.04539407125276,95.37579525715144,92.72425564225703,101.76964971350979,8.88810573360163,1.9456405703039525,100.0,0.08,0.6,0.27,1.0,0.00031079234168274184,3.4360362652200766e-5,3.4360362652200766e-5,-0.8923167345484073,true,0.0
150,1.0,150,0.02,0.02,0.0,0.005,0.75,0.35,0.15,1.0,0.7565256525652565,8.900767080208468,9.670239177306922,9.541262140930087,9.232866251920557,-1.922794733921762e-5,-0.8925975841454208,-0.13974647102339538,8.900599636821388,8.900747852261128,95.422898541018,92.76691764314118,101.66766549540232,8.754747941629134,1.8306028382075068,100.0,0.08,0.6,0.27,1.0,1.922794733921762e-5,-2.1602573313004026e-6,2.1602573313004026e-6,-0.8925975841454208,true,0.0
