comb_num,m,m_comb_num,gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,c,p,vb,cvml_vb,cvmh_vb,debt_diff,eq_deriv,eq_min_val,sg_debt,debt,sg_equity,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_vb
288,5.0,58,0.02,0.0199,0.0001,0.005,NaN,NaN,0.2,1.0,1.3244324432443244,13.958365957603373,57.764347795362134,NaN,NaN,0.039322834653631844,NaN,NaN,69.79327842984287,69.8311526226705,40.780139551716054,40.7353082411267,110.5664608637972,63.15762671348679,35.02441021905733,100.0,0.08,0.6,0.27,1.0,0.039322834653631844,0.0005634303438249086,0.0005634303438249086,0.0
293,5.0,59,0.02,0.0199,0.0001,0.01,NaN,NaN,0.2,1.0,1.212946294629463,12.622770406254451,53.817988634601846,NaN,NaN,0.05047632186727924,NaN,NaN,63.11330905336541,63.16432835313954,44.40135042322121,44.362210160932364,107.5265385140719,58.74301286549206,20.4327440700091,100.0,0.08,0.6,0.27,1.0,0.05047632186727924,0.0007997661407557369,0.0007997661407557369,8.348877145181177e-14
298,5.0,60,0.02,0.0199,0.0001,0.015000000000000001,NaN,NaN,0.2,1.0,1.0977847784778478,11.184576079910336,49.09716977433778,NaN,NaN,0.03271199092879584,NaN,NaN,55.92364007229219,55.955592390480476,48.88295519324433,48.867193323099286,104.82278571357976,53.38113465461112,10.949825358843945,100.0,0.08,0.6,0.27,1.0,0.03271199092879584,0.0005849482482854744,0.0005849482482854744,1.2434497875801753e-14
303,5.0,61,0.02,0.0199,0.0001,0.0025,NaN,NaN,0.2,1.0,1.386913691369137,14.632065271684034,59.6444829723768,NaN,NaN,0.022309469103973356,NaN,NaN,73.15968518220872,73.18263582752415,39.06911135709213,39.03261822285204,112.21525405037619,65.21629919820943,45.549793677759666,100.0,0.08,0.6,0.27,1.0,0.022309469103973356,0.0003049394421052321,0.0003049394421052321,1.7763568394002505e-14
308,5.0,62,0.02,0.0199,0.0001,0.005,NaN,NaN,0.2,1.0,1.3244324432443244,13.958365957603373,57.764347795362134,NaN,NaN,0.039322834653631844,NaN,NaN,69.79327842984287,69.8311526226705,40.780139551716054,40.7353082411267,110.5664608637972,63.15762671348679,35.02441021905733,100.0,0.08,0.6,0.27,1.0,0.039322834653631844,0.0005634303438249086,0.0005634303438249086,0.0
313,5.0,63,0.02,0.0199,0.0001,0.01,NaN,NaN,0.2,1.0,1.212946294629463,12.622770406254451,53.817988634601846,NaN,NaN,0.05047632186727924,NaN,NaN,63.11330905336541,63.16432835313954,44.40135042322121,44.362210160932364,107.5265385140719,58.74301286549206,20.4327440700091,100.0,0.08,0.6,0.27,1.0,0.05047632186727924,0.0007997661407557369,0.0007997661407557369,8.348877145181177e-14
318,5.0,64,0.02,0.0199,0.0001,0.015000000000000001,NaN,NaN,0.2,1.0,1.0977847784778478,11.184576079910336,49.09716977433778,NaN,NaN,0.03271199092879584,NaN,NaN,55.92364007229219,55.955592390480476,48.88295519324433,48.867193323099286,104.82278571357976,53.38113465461112,10.949825358843945,100.0,0.08,0.6,0.27,1.0,0.03271199092879584,0.0005849482482854744,0.0005849482482854744,1.2434497875801753e-14
323,5.0,65,0.02,0.01985,0.00015000000000000001,0.0025,NaN,NaN,0.2,1.0,1.3881388138813882,14.627691459124067,59.748948871433285,NaN,NaN,0.021111925087780037,NaN,NaN,73.13698518244846,73.15956922070812,38.831886069046554,38.79549450099225,111.95506372170037,65.3472623646299,44.54125129364177,100.0,0.08,0.6,0.27,1.0,0.021111925087780037,0.0002886569647271499,0.0002886569647271499,-4.440892098500626e-13
328,5.0,66,0.02,0.0198,0.0002,0.005,NaN,NaN,0.2,1.0,1.3256575657565757,13.94651684724593,57.95094944974916,NaN,NaN,0.03855406714008325,NaN,NaN,69.73405685225815,69.77113830336972,40.32451517582545,40.27917683939894,110.05031514276867,63.3993080463744,33.24741514791811,100.0,0.08,0.6,0.27,1.0,0.03855406714008325,0.0005528845311321825,0.0005528845311321825,-9.592326932761353e-14
333,5.0,67,0.02,0.01985,0.00015000000000000001,0.01,NaN,NaN,0.2,1.0,1.2141714171417142,12.624388778576488,53.93490018326067,NaN,NaN,0.05185499980003527,NaN,NaN,63.12316192480182,63.17379889268248,44.13853912126301,44.0988848035777,107.27268369626017,58.890853398948664,19.748666649232693,100.0,0.08,0.6,0.27,1.0,0.05185499980003527,0.0008215051153689578,0.0008215051153689578,1.7763568394002505e-14
338,5.0,68,0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.2,1.0,1.0977847784778478,11.181185288716701,49.18094153287825,NaN,NaN,0.03278127535273967,NaN,NaN,55.906642002744945,55.93870771893625,48.64655242033192,48.63048353133628,104.56919125027252,53.49444425275735,10.370079981145341,100.0,0.08,0.6,0.27,1.0,0.03278127535273967,0.0005863649426473654,0.0005863649426473654,1.5987211554602254e-14
343,5.0,69,0.02,0.01985,0.00015000000000000001,0.0025,NaN,NaN,0.2,1.0,1.3881388138813882,14.627691459124067,59.748948871433285,NaN,NaN,0.021111925087780037,NaN,NaN,73.13698518244846,73.15956922070812,38.831886069046554,38.79549450099225,111.95506372170037,65.3472623646299,44.54125129364177,100.0,0.08,0.6,0.27,1.0,0.021111925087780037,0.0002886569647271499,0.0002886569647271499,-4.440892098500626e-13
348,5.0,70,0.02,0.0198,0.0002,0.005,NaN,NaN,0.2,1.0,1.3256575657565757,13.94651684724593,57.95094944974916,NaN,NaN,0.03855406714008325,NaN,NaN,69.73405685225815,69.77113830336972,40.32451517582545,40.27917683939894,110.05031514276867,63.3993080463744,33.24741514791811,100.0,0.08,0.6,0.27,1.0,0.03855406714008325,0.0005528845311321825,0.0005528845311321825,-9.592326932761353e-14
353,5.0,71,0.02,0.01985,0.00015000000000000001,0.01,NaN,NaN,0.2,1.0,1.2141714171417142,12.624388778576488,53.93490018326067,NaN,NaN,0.05185499980003527,NaN,NaN,63.12316192480182,63.17379889268248,44.13853912126301,44.0988848035777,107.27268369626017,58.890853398948664,19.748666649232693,100.0,0.08,0.6,0.27,1.0,0.05185499980003527,0.0008215051153689578,0.0008215051153689578,1.7763568394002505e-14
358,5.0,72,0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.2,1.0,1.0977847784778478,11.181185288716701,49.18094153287825,NaN,NaN,0.03278127535273967,NaN,NaN,55.906642002744945,55.93870771893625,48.64655242033192,48.63048353133628,104.56919125027252,53.49444425275735,10.370079981145341,100.0,0.08,0.6,0.27,1.0,0.03278127535273967,0.0005863649426473654,0.0005863649426473654,1.5987211554602254e-14
363,5.0,73,0.02,0.01975,0.00025,0.0025,NaN,NaN,0.2,1.0,1.3905890589058907,14.61661468393856,59.9501264144164,NaN,NaN,0.022462535975293463,NaN,NaN,73.08491037956013,73.10553595566809,38.37010441516593,38.333790035823526,111.43932599149161,65.60120074779499,42.534128855051435,100.0,0.08,0.6,0.27,1.0,0.022462535975293463,0.0003073562033481854,0.0003073562033481854,2.5224267119483557e-13
368,5.0,74,0.02,0.01975,0.00025,0.005,NaN,NaN,0.2,1.0,1.326882688268827,13.944874298826518,58.0631762766354,NaN,NaN,0.0370513794718903,NaN,NaN,69.72490458520812,69.76142287360447,40.07538124016555,40.02978691790156,109.79120979150603,63.54008030887145,32.37986281755036,100.0,0.08,0.6,0.27,1.0,0.0370513794718903,0.0005313978265836104,0.0005313978265836104,-2.824407374646398e-13
373,5.0,75,0.02,0.01975,0.00025,0.01,NaN,NaN,0.2,1.0,1.2141714171417142,12.612755458246346,54.10337086271345,NaN,NaN,0.050057749204995616,NaN,NaN,63.063391471498946,63.113835040436726,43.686704798454315,43.645945391640645,106.75978043207738,59.11761412865677,18.32605921349597,100.0,0.08,0.6,0.27,1.0,0.050057749204995616,0.0007937638903839583,0.0007937638903839583,-7.105427357601002e-15
378,5.0,76,0.02,0.01975,0.00025,0.015000000000000001,NaN,NaN,0.2,1.0,1.099009900990099,11.184946046921938,49.39665060299093,NaN,NaN,0.03242887859696708,NaN,NaN,55.92500786578852,55.95715911320666,48.12117144281809,48.10410259137829,104.06126170458495,53.773285271190574,9.221161993214565,100.0,0.08,0.6,0.27,1.0,0.03242887859696708,0.000579866518102542,0.000579866518102542,1.9539925233402755e-14
383,5.0,77,0.02,0.0195,0.0005,0.0025,NaN,NaN,0.2,1.0,1.3967146714671468,14.590946593194253,60.46805031663229,NaN,NaN,0.01890502600899424,NaN,NaN,72.95628143572557,72.97363799198025,37.20582327260515,37.1701024007754,110.14374039275566,66.25309593787851,37.53276297322452,100.0,0.08,0.6,0.27,1.0,0.01890502600899424,0.0002591336468575964,0.0002591336468575964,-9.485745522397337e-13
388,5.0,78,0.02,0.0195,0.0005,0.005,NaN,NaN,0.2,1.0,1.3305580558055805,13.918146557413378,58.55138868269608,NaN,NaN,0.03356450659623533,NaN,NaN,69.59096862662068,69.62429729366312,38.92378445366112,38.87699505791717,108.50129235158029,64.16909493396376,27.987146285201092,100.0,0.08,0.6,0.27,1.0,0.03356450659623533,0.00048231287776399364,0.00048231287776399364,-2.4868995751603507e-14
393,5.0,79,0.02,0.0195,0.0005,0.01,NaN,NaN,0.2,1.0,1.2178467846784677,12.607342674167489,54.63715113606024,NaN,NaN,0.04822929640703677,NaN,NaN,63.03589508408473,63.08494266724448,42.44060569864607,42.39709436557812,105.4820370328226,59.806337118437035,14.850409098398654,100.0,0.08,0.6,0.27,1.0,0.04822929640703677,0.0007650985247804655,0.0007650985247804655,-6.394884621840902e-14
398,5.0,80,0.02,0.0195,0.0005,0.015000000000000001,NaN,NaN,0.2,1.0,1.1002350235023501,11.177141379271562,49.86630575286201,NaN,NaN,0.0329862627459363,NaN,NaN,55.88599145679315,55.918693159103746,46.89490274114468,46.87591211178231,102.79460527088605,54.39847063155297,6.339660666079383,100.0,0.08,0.6,0.27,1.0,0.0329862627459363,0.0005902450658289175,0.0005902450658289175,2.4868995751603507e-14
403,5.0,81,0.02,0.01925,0.00075,0.0025,NaN,NaN,0.2,1.0,1.4052905290529052,14.576705819434727,61.047773607293436,NaN,NaN,0.012987860113128136,NaN,NaN,72.88231487163556,72.89651695728676,35.986616091823244,35.9525158999831,108.84903285726986,66.9702936661583,32.64906153694118,100.0,0.08,0.6,0.27,1.0,0.012987860113128136,0.00017820020893625737,0.00017820020893625737,3.375077994860476e-13
408,5.0,82,0.02,0.01925,0.00075,0.005,NaN,NaN,0.2,1.0,1.3379087908790879,13.911223375555227,59.138464471433544,NaN,NaN,0.029306479985564238,NaN,NaN,69.555452902844,69.5854233577617,37.67547178016648,37.628558830388755,107.21398218815045,64.9033101257687,23.718831509665073,100.0,0.08,0.6,0.27,1.0,0.029306479985564238,0.0004213357688880408,0.0004213357688880408,-2.1316282072803006e-13
413,5.0,83,0.02,0.01925,0.00075,0.01,NaN,NaN,0.2,1.0,1.2215221522152215,12.600211098621866,55.174761063717135,NaN,NaN,0.04615978060640202,NaN,NaN,62.99978418429391,63.047215273715736,41.204903514841355,41.158944721465694,104.20615999518142,60.50238803217688,11.382525096111685,100.0,0.08,0.6,0.27,1.0,0.04615978060640202,0.0007326826549985451,0.0007326826549985451,2.6645352591003757e-14
418,5.0,84,0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.103910391039104,11.189013234518576,50.435878407627555,NaN,NaN,0.03270667364356683,NaN,NaN,55.94479535212929,55.97777284623645,45.57155233149104,45.5500574188731,101.52783026510954,55.13539755559363,3.47058830025353,100.0,0.08,0.6,0.27,1.0,0.03270667364356683,0.0005846212343849119,0.0005846212343849119,5.5067062021407764e-14
423,5.0,85,0.02,0.019,0.001,0.0025,NaN,NaN,0.2,1.0,1.4138663866386638,14.557787999438878,61.620760262865005,NaN,NaN,0.010008033538795758,NaN,NaN,72.78823236288899,72.79894803073319,34.793910313530205,34.76176251477728,107.56071054551046,67.68172845040003,27.79565494030509,100.0,0.08,0.6,0.27,1.0,0.010008033538795758,0.00013749387666837175,0.00013749387666837175,-3.055333763768431e-13
428,5.0,86,0.02,0.019,0.001,0.005,NaN,NaN,0.2,1.0,1.344034403440344,13.894572737122617,59.69503271184277,NaN,NaN,0.024766576442203814,NaN,NaN,69.47113354303471,69.4976302620553,36.478200646857765,36.431269386443674,105.92889964849897,65.60780909899698,19.437505018252608,100.0,0.08,0.6,0.27,1.0,0.024766576442203814,0.00035649281069340236,0.00035649281069340236,2.6290081223123707e-13
433,5.0,87,0.02,0.019,0.001,0.01,NaN,NaN,0.2,1.0,1.2264226422642264,12.59886837255903,55.75102361776354,NaN,NaN,0.04512704700098169,NaN,NaN,62.99412626541671,63.039468909796135,39.94259025188794,39.89442891970721,102.93389782950334,61.242671499929834,7.937921190426156,100.0,0.08,0.6,0.27,1.0,0.04512704700098169,0.0007163666714586949,0.0007163666714586949,5.5067062021407764e-14
438,5.0,88,0.02,0.019,0.001,0.015000000000000001,NaN,NaN,0.2,1.0,1.1075857585758575,11.198332329019225,51.00637569721485,NaN,NaN,0.033785396347191465,NaN,NaN,55.991808659681254,56.025447041443314,44.2627599677126,44.23895209133711,100.26439913278043,55.87770686906393,0.6012548507988269,100.0,0.08,0.6,0.27,1.0,0.033785396347191465,0.0006034004949047706,0.0006034004949047706,-6.750155989720952e-14
443,5.0,89,0.02,0.0185,0.0015,0.0025,NaN,NaN,0.2,1.0,1.448169816981698,14.590438453292705,63.1343202006149,NaN,NaN,0.004467357866644761,NaN,NaN,72.95384103224889,72.95665962433017,32.06579143407176,32.04391538036127,105.00057500469144,69.4821524749464,18.49096648278823,100.0,0.08,0.6,0.27,1.0,0.004467357866644761,6.123678710473005e-5,6.123678710473005e-5,-5.435651928564766e-13
448,5.0,90,0.02,0.0185,0.0015,0.005,NaN,NaN,0.2,1.0,1.3636363636363635,13.890540840353264,60.98406009893808,NaN,NaN,0.019413407174283748,NaN,NaN,69.4546344427166,69.47211760894061,33.94660745066311,33.902573763018665,103.37469137195927,67.20418381610294,11.054456148414694,100.0,0.08,0.6,0.27,1.0,0.019413407174283748,0.00027951981708136317,0.00027951981708136317,-3.197442310920451e-13
453,5.0,91,0.02,0.0185,0.0015,0.01,NaN,NaN,0.2,1.0,1.2398989898989898,12.614986535875135,57.03043823929353,NaN,NaN,0.040557366883717805,NaN,NaN,63.07498821569228,63.11549004625939,37.330949996177566,37.279325164825174,100.39481521108456,62.8672804602073,1.0704092628036177,100.0,0.08,0.6,0.27,1.0,0.040557366883717805,0.0006430029357285277,0.0006430029357285277,-7.993605777301127e-14
458,5.0,92,0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.2,1.0,1.1173867386738674,11.232732861008603,52.259628069693505,NaN,NaN,0.03410033699474724,NaN,NaN,56.16334251710719,56.19776464203776,41.57183477369712,41.54293720348459,97.74070184552235,57.49678852404544,-5.157951725554932,100.0,0.08,0.6,0.27,1.0,0.03410033699474724,0.0006071601170738663,0.0006071601170738663,7.460698725481052e-14
463,5.0,93,0.02,0.018000000000000002,0.002,0.0025,NaN,NaN,0.2,1.0,1.4996249624962497,14.671428398790967,64.95931952564698,NaN,NaN,-0.0011623816502037698,NaN,NaN,73.35900179292634,73.35597961230464,29.111516826773613,29.10547509334689,102.46145470565153,71.59373231918255,9.238300638698904,100.0,0.08,0.6,0.27,1.0,0.0011623816502037698,-1.5845514405394344e-5,1.5845514405394344e-5,3.126388037344441e-13
468,5.0,94,0.02,0.018000000000000002,0.002,0.005,NaN,NaN,0.2,1.0,1.393039303930393,13.923630601194807,62.51215194631186,NaN,NaN,0.006947834906952721,NaN,NaN,69.61589593682177,69.62510084088099,31.24217834769477,31.20562065110941,100.8307214919904,69.05147539424453,2.7348946498181315,100.0,0.08,0.6,0.27,1.0,0.006947834906952721,9.979918465168873e-5,9.979918465168873e-5,-4.2099657093785936e-13
473,5.0,95,0.02,0.018000000000000002,0.002,0.01,NaN,NaN,0.2,1.0,1.2595009500950094,12.658336259346221,58.50125007728562,NaN,NaN,0.034199615398371463,NaN,NaN,63.291711935476734,63.32588091212948,34.59479303363913,34.541634835231065,97.86751574736054,64.70572020608111,-5.814684321469487,100.0,0.08,0.6,0.27,1.0,0.034199615398371463,0.0005403492954790223,0.0005403492954790223,1.2434497875801753e-14
478,5.0,96,0.02,0.018000000000000002,0.002,0.015000000000000001,NaN,NaN,0.2,1.0,1.1320882088208821,11.29594739299948,53.710586004897394,NaN,NaN,0.03420177330742291,NaN,NaN,56.47917927910008,56.51393873830482,38.74618516813354,38.71171169880628,95.22565043711111,59.347390623105,-10.979034256878982,100.0,0.08,0.6,0.27,1.0,0.03420177330742291,0.0006055582965731413,0.0006055582965731413,5.329070518200751e-15
483,5.0,97,0.02,0.0175,0.0025,0.0025,NaN,NaN,0.2,1.0,1.665016501650165,15.106955498457573,68.68040030527862,NaN,NaN,-0.007482090040468847,NaN,NaN,75.53534444073249,75.5272954022474,24.40842156294424,24.429661567609884,99.95695696985729,75.55981863775943,-0.17588178687314437,100.0,0.08,0.6,0.27,1.0,0.007482090040468847,-9.905490277286871e-5,9.905490277286871e-5,1.1866063687193673e-12
488,5.0,98,0.02,0.0175,0.0025,0.005,NaN,NaN,0.2,1.0,1.4395939593959397,14.008778405958997,64.38043726922571,NaN,NaN,0.0005442939800133217,NaN,NaN,70.04342074118726,70.044436323775,28.295594334382347,28.273206157320672,98.31764248109567,71.24299826172398,-5.616177138537948,100.0,0.08,0.6,0.27,1.0,0.0005442939800133217,7.770755796690912e-6,7.770755796690912e-6,3.019806626980426e-14
493,5.0,99,0.02,0.0175,0.0025,0.01,NaN,NaN,0.2,1.0,1.2864536453645365,12.72824203095373,60.17698015761834,NaN,NaN,0.027120957451984395,NaN,NaN,63.64229324105012,63.668331112220635,31.7406802613143,31.68906175725898,95.35739286947961,66.76811225257242,-12.778403174542818,100.0,0.08,0.6,0.27,1.0,0.027120957451984395,0.0004261540185365601,0.0004261540185365601,-5.3290705182007514e-14
498,5.0,100,0.02,0.0175,0.0025,0.015000000000000001,NaN,NaN,0.2,1.0,1.152915291529153,11.391045239513367,55.39038782646006,NaN,NaN,0.034471236489565626,NaN,NaN,56.95497791716925,56.9896974340564,35.77326034580972,35.73326296198178,92.72296039603819,61.46233596365137,-16.919294145407658,100.0,0.08,0.6,0.27,1.0,0.034471236489565626,0.0006052339493831781,0.0006052339493831781,1.5987211554602254e-14
503,5.0,101,0.02,0.015,0.005,0.0025,NaN,NaN,0.2,1.0,2.0386788678867886,14.957235220509657,77.5434765829179,NaN,NaN,-0.0028961307845207784,NaN,NaN,74.78698108158959,74.78327997176376,12.99646907146704,12.99526556466323,87.77854553642699,85.19539656843556,-48.4656785255502,100.0,0.08,0.6,0.27,1.0,0.0028961307845207784,-3.872548290942896e-5,3.872548290942896e-5,4.902744876744691e-13
508,5.0,102,0.02,0.015,0.005,0.005,NaN,NaN,0.2,1.0,1.9614961496149614,14.607942721420432,76.87343880400995,NaN,NaN,0.0013291728505748779,NaN,NaN,73.04054637890582,73.04104277995273,13.20650699214157,13.209128413398538,86.25017119335126,84.68509890399292,-51.00282141634194,100.0,0.08,0.6,0.27,1.0,0.0013291728505748779,1.8197947184251187e-5,1.8197947184251187e-5,1.0658141036401503e-14
513,5.0,103,0.02,0.015,0.005,0.01,NaN,NaN,0.2,1.0,1.8426592659265926,13.971074877764586,75.72444687495836,NaN,NaN,-0.004735273895732917,NaN,NaN,69.85385587046399,69.85063911492719,13.499391200353232,13.508193898274017,83.3588330132012,83.79512595127768,-55.195753734991996,100.0,0.08,0.6,0.27,1.0,0.004735273895732917,-6.778682294902387e-5,6.778682294902387e-5,1.7763568394002505e-14
518,5.0,104,0.02,0.015,0.005,0.015000000000000001,NaN,NaN,0.2,1.0,1.7017701770177018,13.266949659967917,73.87159965949817,NaN,NaN,-0.01311344924825164,NaN,NaN,66.33473566078627,66.32163485059134,14.34809988215532,14.360687157827066,80.6823220084184,82.20094960042343,-57.359310364032865,100.0,0.08,0.6,0.27,1.0,0.01311344924825164,-0.0001976859728023322,0.0001976859728023322,9.237055564881302e-14
523,5.0,105,0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.257050705070507,12.981466438137058,51.31703081781276,NaN,NaN,-0.024786220798347358,NaN,NaN,64.90825202993958,64.88254596988695,44.72118455222788,44.67785673066297,109.56040270054991,59.220799094015455,27.22407692867459,100.0,0.08,0.6,0.27,1.0,0.024786220798347358,-0.00038187089134291015,0.00038187089134291015,9.272582701669307e-13
528,5.0,106,0.02,0.02,0.0,0.005,NaN,NaN,0.25,1.0,1.1933443344334433,12.344814744109579,49.40323549755894,NaN,NaN,-0.018124954191847564,NaN,NaN,61.72418988430969,61.705948766356045,46.56549323940782,46.5236232922076,108.22957205856365,57.01394507313269,21.49047121797707,100.0,0.08,0.6,0.27,1.0,0.018124954191847564,-0.0002936448147267017,0.0002936448147267017,2.5579538487363607e-13
533,5.0,107,0.02,0.02,0.0,0.01,NaN,NaN,0.25,1.0,1.054905490549055,10.895398028377365,44.670045064191385,NaN,NaN,0.0007972335728538837,NaN,NaN,54.477181958248664,54.47778737545968,51.354798789225356,51.33944667778461,105.81723405324428,51.48290622305245,12.778891266169046,100.0,0.08,0.6,0.27,1.0,0.0007972335728538837,1.4634317549069192e-5,1.4634317549069192e-5,9.414691248821327e-14
538,5.0,108,0.02,0.02,0.0,0.015000000000000001,NaN,NaN,0.25,1.0,0.891964196419642,9.109205346627334,38.256836169175706,NaN,NaN,0.005517761730118309,NaN,NaN,45.546327077686584,45.55154449486679,58.153623455384064,58.185635100537525,103.73717959540431,43.910529158906094,6.863701753765983,100.0,0.08,0.6,0.27,1.0,0.005517761730118309,0.00012114693917096182,0.00012114693917096182,1.7763568394002505e-15
543,5.0,109,0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,1.2607260726072607,12.985220501302893,51.54095319247923,NaN,NaN,-0.026716216135710624,NaN,NaN,64.92585550530136,64.89938629037876,44.2011386873774,44.158588973378684,109.05797526375744,59.50906949576055,25.805746129374963,100.0,0.08,0.6,0.27,1.0,0.026716216135710624,-0.0004114865224357185,0.0004114865224357185,7.673861546209082e-13
548,5.0,110,0.02,0.0199,0.0001,0.005,NaN,NaN,0.25,1.0,1.1957945794579459,12.345328510998268,49.60421021272979,NaN,NaN,-0.019194554249551743,NaN,NaN,61.72619737860838,61.70744800074179,46.062785355655805,46.021247279857285,107.72869528059908,57.28041896359504,20.183285984044087,100.0,0.08,0.6,0.27,1.0,0.019194554249551743,-0.0003109606072037954,0.0003109606072037954,6.750155989720952e-14
553,5.0,111,0.02,0.0199,0.0001,0.01,NaN,NaN,0.25,1.0,1.0585808580858085,10.91345685318956,44.924013654694235,NaN,NaN,0.000522400683742319,NaN,NaN,54.567678088850634,54.56780666663154,50.76539801318773,50.7491936728211,105.31700033945265,51.81291386077389,11.703155734608739,100.0,0.08,0.6,0.27,1.0,0.000522400683742319,9.573514437630135e-6,9.573514437630135e-6,1.474376176702208e-13
558,5.0,112,0.02,0.0199,0.0001,0.015000000000000001,NaN,NaN,0.25,1.0,0.8931893189318932,9.115608944966793,38.434019687445826,NaN,NaN,0.005806131780097701,NaN,NaN,45.578037128094905,45.58385085661406,57.62225651622805,57.65364001584203,103.23749087245609,44.1543575607918,5.94950382087005,100.0,0.08,0.6,0.27,1.0,0.005806131780097701,0.00012738878587597972,0.00012738878587597972,2.1316282072803006e-14
563,5.0,113,0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,1.2607260726072607,12.985220501302893,51.54095319247923,NaN,NaN,-0.026716216135710624,NaN,NaN,64.92585550530136,64.89938629037876,44.2011386873774,44.158588973378684,109.05797526375744,59.50906949576055,25.805746129374963,100.0,0.08,0.6,0.27,1.0,0.026716216135710624,-0.0004114865224357185,0.0004114865224357185,7.673861546209082e-13
568,5.0,114,0.02,0.0199,0.0001,0.005,NaN,NaN,0.25,1.0,1.1957945794579459,12.345328510998268,49.60421021272979,NaN,NaN,-0.019194554249551743,NaN,NaN,61.72619737860838,61.70744800074179,46.062785355655805,46.021247279857285,107.72869528059908,57.28041896359504,20.183285984044087,100.0,0.08,0.6,0.27,1.0,0.019194554249551743,-0.0003109606072037954,0.0003109606072037954,6.750155989720952e-14
573,5.0,115,0.02,0.0199,0.0001,0.01,NaN,NaN,0.25,1.0,1.0585808580858085,10.91345685318956,44.924013654694235,NaN,NaN,0.000522400683742319,NaN,NaN,54.567678088850634,54.56780666663154,50.76539801318773,50.7491936728211,105.31700033945265,51.81291386077389,11.703155734608739,100.0,0.08,0.6,0.27,1.0,0.000522400683742319,9.573514437630135e-6,9.573514437630135e-6,1.474376176702208e-13
578,5.0,116,0.02,0.0199,0.0001,0.015000000000000001,NaN,NaN,0.25,1.0,0.8931893189318932,9.115608944966793,38.434019687445826,NaN,NaN,0.005806131780097701,NaN,NaN,45.578037128094905,45.58385085661406,57.62225651622805,57.65364001584203,103.23749087245609,44.1543575607918,5.94950382087005,100.0,0.08,0.6,0.27,1.0,0.005806131780097701,0.00012738878587597972,0.00012738878587597972,2.1316282072803006e-14
583,5.0,117,0.02,0.0198,0.0002,0.0025,NaN,NaN,0.25,1.0,1.2668516851685168,13.001195160290331,51.819676296792096,NaN,NaN,-0.026677261688348608,NaN,NaN,65.00649616453862,64.9792985397633,43.62063635065522,43.57909990198029,108.5583984417436,59.85653756179312,24.43811255882753,100.0,0.08,0.6,0.27,1.0,0.026677261688348608,-0.00041038168198304125,0.00041038168198304125,1.9539925233402755e-13
588,5.0,118,0.02,0.0198,0.0002,0.005,NaN,NaN,0.25,1.0,1.2031453145314532,12.375663967023552,49.934226270568395,NaN,NaN,-0.020341296773118245,NaN,NaN,61.878363838935336,61.857978538344646,45.41146771560348,45.37015737570614,107.2281359140508,57.688197235777,18.950584256047676,100.0,0.08,0.6,0.27,1.0,0.020341296773118245,-0.00032873059299800124,0.00032873059299800124,5.3290705182007514e-14
593,5.0,119,0.02,0.0198,0.0002,0.01,NaN,NaN,0.25,1.0,1.0622562256225623,10.93121874704554,45.17883206607692,NaN,NaN,7.93142119803747e-5,NaN,NaN,54.65665016726561,54.65617304943968,50.17785710068792,50.160834714834934,104.81700776427462,52.144374482008885,10.62329337470067,100.0,0.08,0.6,0.27,1.0,7.93142119803747e-5,1.451150394402482e-6,1.451150394402482e-6,1.1368683772161603e-13
598,5.0,120,0.02,0.0198,0.0002,0.015000000000000001,NaN,NaN,0.25,1.0,0.8956395639563957,9.132396633246463,38.65736628414017,NaN,NaN,0.006300757662629053,NaN,NaN,45.662117413524946,45.66828392389495,57.039270003204194,57.06967654371187,102.73796046760683,44.45122690389995,5.039341043032075,100.0,0.08,0.6,0.27,1.0,0.006300757662629053,0.0001379869472530609,0.0001379869472530609,1.0658141036401503e-14
603,5.0,121,0.02,0.0198,0.0002,0.0025,NaN,NaN,0.25,1.0,1.2668516851685168,13.001195160290331,51.819676296792096,NaN,NaN,-0.026677261688348608,NaN,NaN,65.00649616453862,64.9792985397633,43.62063635065522,43.57909990198029,108.5583984417436,59.85653756179312,24.43811255882753,100.0,0.08,0.6,0.27,1.0,0.026677261688348608,-0.00041038168198304125,0.00041038168198304125,1.9539925233402755e-13
608,5.0,122,0.02,0.0198,0.0002,0.005,NaN,NaN,0.25,1.0,1.2031453145314532,12.375663967023552,49.934226270568395,NaN,NaN,-0.020341296773118245,NaN,NaN,61.878363838935336,61.857978538344646,45.41146771560348,45.37015737570614,107.2281359140508,57.688197235777,18.950584256047676,100.0,0.08,0.6,0.27,1.0,0.020341296773118245,-0.00032873059299800124,0.00032873059299800124,5.3290705182007514e-14
